Ephrata;PA;40.174994;-76.176190
Gap;PA;40.008814;-75.991950
Goodville;PA;40.043523;-76.238766
Gordonville;PA;40.034800;-76.111750
Holtwood;PA;39.859296;-76.285480
Hopeland;PA;40.233892;-76.260725
Intercourse;PA;40.036659;-76.106902
Kinzers;PA;40.000723;-76.046490
Kirkwood;PA;39.840243;-76.073730
Lampeter;PA;39.988548;-76.238729
Landisville;PA;40.091196;-76.415820
Leola;PA;40.096346;-76.190070
Lititz;PA;40.164049;-76.299460
Manheim;PA;40.168294;-76.412300
Marietta;PA;40.064862;-76.571450
Martindale;PA;40.154498;-76.087560
Maytown;PA;40.072108;-76.577790
Millersville;PA;39.994798;-76.360180
Mount Joy;PA;40.109445;-76.509190
Mountville;PA;40.040697;-76.428060
Narvon;PA;40.126611;-75.967670
New Holland;PA;40.102296;-76.080310
New Providence;PA;39.915209;-76.215460
Paradise;PA;39.981916;-76.092240
Peach Bottom;PA;39.767658;-76.174900
Penryn;PA;40.018500;-76.297582
Pequea;PA;39.902788;-76.324960
Quarryville;PA;39.872437;-76.150560
Reamstown;PA;40.209941;-76.116445
Refton;PA;39.946900;-76.232229
Reinholds;PA;40.264733;-76.096450
Rheems;PA;40.129494;-76.569910
Ronks;PA;40.003405;-76.153670
Silver Spring;PA;40.064746;-76.434285
Smoketown;PA;40.038648;-76.196400
Soudersburg;PA;40.018500;-76.297582
Stevens;PA;40.226093;-76.166820
Strasburg;PA;39.965600;-76.177810
Talmage;PA;40.116846;-76.213075
Terre Hill;PA;40.157565;-76.050410
Washington Boro;PA;39.993398;-76.455680
West Willow;PA;39.972349;-76.287330
Willow Street;PA;39.963866;-76.269630
Witmer;PA;40.048398;-76.211427
Lancaster;PA;40.018500;-76.297582
Williamsport;PA;41.256736;-77.010800
Antes Fort;PA;41.186545;-77.218368
Avis;PA;41.186038;-77.316040
Bodines;PA;41.332750;-77.023601
Jersey Shore;PA;41.332750;-77.023601
Canton;PA;41.649813;-76.823040
Castanea;PA;41.122741;-77.431745
Cedar Run;PA;41.332750;-77.023601
Cogan Station;PA;41.318934;-77.082110
Cross Fork;PA;41.493592;-77.786650
Dewart;PA;41.109525;-76.878930
Eagles Mere;PA;41.414864;-76.583910
Grover;PA;41.771970;-76.521266
Hughesville;PA;41.268721;-76.690480
Hyner;PA;41.335148;-77.640140
Jersey Mills;PA;41.357921;-77.406710
Watson;PA;41.229164;-77.282780
Lairdsville;PA;41.232059;-76.608400
Leroy;PA;41.771970;-76.521266
Linden;PA;41.239046;-77.151540
Lock Haven;PA;41.146432;-77.426580
Loganton;PA;41.038555;-77.298720
McElhattan;PA;41.125166;-77.363320
McEwensville;PA;41.072139;-76.818710
Mackeyville;PA;41.051654;-77.463100
Mill Hall;PA;41.108454;-77.495160
Montgomery;PA;41.173254;-76.884490
Montoursville;PA;41.271098;-76.903820
Muncy;PA;41.208834;-76.738770
Wolf;PA;41.241656;-76.747251
Muncy Valley;PA;41.349559;-76.544200
Nisbet;PA;41.218259;-77.121370
North Bend;PA;41.404439;-77.685360
Picture Rocks;PA;41.280066;-76.711730
Ralston;PA;41.505366;-76.954320
Renovo;PA;41.351129;-77.796780
Roaring Branch;PA;41.592461;-76.950780
Salona;PA;41.084417;-77.462880
Shunk;PA;41.544194;-76.746430
Slate Run;PA;41.332750;-77.023601
Trout Run;PA;41.436640;-77.034350
Turbotville;PA;41.104021;-76.738310
Tylersville;PA;41.220635;-77.618532
Unityville;PA;41.239382;-76.539350
Waterville;PA;41.369580;-77.386150
Watsontown;PA;41.096505;-76.849240
Westport;PA;41.290924;-77.921240
Woolrich;PA;41.187424;-77.372827
Sunbury;PA;40.856105;-76.771240
Allenwood;PA;41.117517;-77.005570
Beaver Springs;PA;40.739459;-77.230370
Beavertown;PA;40.768922;-77.178540
Benton;PA;41.241255;-76.377380
Bloomsburg;PA;41.013364;-76.439820
Catawissa;PA;40.916126;-76.438880
Danville;PA;40.967437;-76.604896
Dornsife;PA;40.720016;-76.737380
Elysburg;PA;40.848885;-76.535470
Excelsior;PA;40.769908;-76.493660
Freeburg;PA;40.761179;-76.943390
Gowen City;PA;40.889632;-76.664574
Hartleton;PA;40.900777;-77.155220
Herndon;PA;40.690647;-76.805130
Hummels Wharf;PA;40.834408;-76.835439
Marion Heights;PA;40.804360;-76.463870
Kreamer;PA;40.802232;-76.962910
Kulpmont;PA;40.792365;-76.471310
Laurelton;PA;40.883580;-77.198080
Leck Kill;PA;40.706213;-76.599700
Lewisburg;PA;40.965348;-76.913900
Light Street;PA;41.020062;-76.438413
Locust Gap;PA;40.769941;-76.439280
McClure;PA;40.714443;-77.349340
Middleburg;PA;40.799235;-77.038340
Mifflinburg;PA;40.928666;-77.052940
Millmont;PA;40.879182;-77.174370
Millville;PA;41.142069;-76.516790
Milton;PA;41.010754;-76.836470
Montandon;PA;40.964676;-76.857240
Mount Carmel;PA;40.797899;-76.418980
Mount Pleasant Mills;PA;40.694161;-77.006290
New Berlin;PA;40.880509;-76.985000
New Columbia;PA;41.047295;-76.912450
Northumberland;PA;40.899361;-76.789470
Numidia;PA;41.042106;-76.424297
Orangeville;PA;41.115330;-76.399230
Paxinos;PA;40.839093;-76.626150
Paxtonville;PA;40.770921;-77.084550
Penns Creek;PA;40.860555;-77.058200
Port Trevorton;PA;40.696064;-76.902710
Potts Grove;PA;40.992100;-76.786540
Coal Township;PA;40.791328;-76.563930
Rebuck;PA;40.708236;-76.687580
Riverside;PA;40.956916;-76.631160
Selinsgrove;PA;40.812047;-76.861380
Shamokin;PA;40.784453;-76.564170
Shamokin Dam;PA;40.845896;-76.822410
Snydertown;PA;40.878970;-76.667267
Stillwater;PA;41.170314;-76.331540
Swengel;PA;40.978059;-77.081840
Trevorton;PA;40.780982;-76.671050
Troxelville;PA;40.801614;-77.205370
Vicksburg;PA;40.978059;-77.081840
Washingtonville;PA;41.052616;-76.675060
Weikert;PA;40.851747;-77.312130
West Milton;PA;41.017937;-76.868280
White Deer;PA;41.075520;-76.871890
Wilburton;PA;40.818443;-76.377370
Winfield;PA;40.884501;-76.912020
Pottsville;PA;40.685140;-76.213900
Aristes;PA;40.818731;-76.339970
Ashland;PA;40.763568;-76.348240
Auburn;PA;40.594185;-76.131620
Branchdale;PA;40.670753;-76.323970
Brockton;PA;40.750666;-76.068990
Centralia;PA;40.802567;-76.340170
Cressona;PA;40.630557;-76.194480
Cumbola;PA;40.711162;-76.136780
Frackville;PA;40.649109;-76.503339
Friedensburg;PA;40.602141;-76.241430
Gilberton;PA;40.798720;-76.215470
Girardville;PA;40.793258;-76.283150
Gordon;PA;40.750943;-76.339440
Hegins;PA;40.658667;-76.481400
Klingerstown;PA;40.677386;-76.628970
Landingville;PA;40.722587;-76.229623
Lavelle;PA;40.763048;-76.381580
Llewellyn;PA;40.672834;-76.279890
Locustdale;PA;40.777606;-76.373710
Lost Creek;PA;40.809063;-76.258050
Mahanoy City;PA;40.813869;-76.137370
Mahanoy Plane;PA;40.794162;-76.242580
Mar Lin;PA;40.679479;-76.244950
Mary D;PA;40.759814;-76.055130
Middleport;PA;40.727464;-76.085560
Minersville;PA;40.690455;-76.260240
Muir;PA;40.592705;-76.519860
New Philadelphia;PA;40.731739;-76.127800
New Ringgold;PA;40.700548;-75.960980
Orwigsburg;PA;40.645057;-76.078500
Pine Grove;PA;40.558488;-76.381290
Pitman;PA;40.710899;-76.523680
Port Carbon;PA;40.698814;-76.164050
Ravine;PA;40.722587;-76.229623
Ringtown;PA;40.859702;-76.216150
Sacramento;PA;40.638980;-76.605020
Saint Clair;PA;40.718586;-76.191110
Schuylkill Haven;PA;40.614771;-76.193520
Seltzer;PA;40.696252;-76.235540
Shenandoah;PA;40.820862;-76.204210
Spring Glen;PA;40.632279;-76.640590
Summit Station;PA;40.560225;-76.198870
Tower City;PA;40.584748;-76.554790
Tremont;PA;40.632681;-76.395790
Tuscarora;PA;40.771111;-76.037470
Valley View;PA;40.643634;-76.545620
Zion Grove;PA;40.909697;-76.204940
Lehigh Valley;PA;40.665597;-75.426247
Ackermanville;PA;40.693376;-75.471156
Alburtis;PA;40.496375;-75.622130
Aquashicola;PA;40.811206;-75.591360
Bangor;PA;40.863124;-75.190040
Bath;PA;40.747742;-75.400780
Hazleton;PA;40.954484;-75.973747
Bethlehem;PA;40.650883;-75.306102
Bowmanstown;PA;40.801160;-75.661580
Breinigsville;PA;40.552042;-75.649190
Catasauqua;PA;40.657089;-75.471230
Center Valley;PA;40.540398;-75.415010
Cherryville;PA;40.749545;-75.538550
Coopersburg;PA;40.508855;-75.401030
Coplay;PA;40.671538;-75.504400
Danielsville;PA;40.786431;-75.491580
Durham;PA;40.328645;-75.102780
East Greenville;PA;40.410224;-75.508450
Easton;PA;40.681798;-75.220820
East Texas;PA;40.538843;-75.568502
Flicksville;PA;40.693376;-75.471156
Fogelsville;PA;40.593153;-75.652220
Whitehall;PA;40.651751;-75.492240
Germansville;PA;40.707516;-75.707540
Green Lane;PA;40.343587;-75.446130
Hellertown;PA;40.585649;-75.326100
Hereford;PA;40.451369;-75.552290
Kunkletown;PA;40.912421;-75.497650
Laurys Station;PA;40.723681;-75.536010
Limeport;PA;40.534840;-75.578640
Macungie;PA;40.517304;-75.565150
Martins Creek;PA;40.781918;-75.185890
Nazareth;PA;40.746849;-75.316320
Neffs;PA;40.696738;-75.611647
New Tripoli;PA;40.653037;-75.726890
Northampton;PA;40.693818;-75.486970
Old Zionsville;PA;40.693376;-75.471156
Orefield;PA;40.624592;-75.607280
Palm;PA;40.431982;-75.538520
Palmerton;PA;40.820558;-75.585370
Pen Argyl;PA;40.857829;-75.257760
Pennsburg;PA;40.388263;-75.486590
Perkiomenville;PA;40.316397;-75.515400
Red Hill;PA;40.375182;-75.484310
Riegelsville;PA;40.576989;-75.221210
Schnecksville;PA;40.675741;-75.616260
Slatedale;PA;40.744055;-75.658640
Slatington;PA;40.739576;-75.621130
Springtown;PA;40.556976;-75.288170
Stockertown;PA;40.754064;-75.264770
Sumneytown;PA;40.327782;-75.454043
Tatamy;PA;40.740769;-75.253350
Treichlers;PA;40.734807;-75.544880
Trexlertown;PA;40.549119;-75.600490
Walnutport;PA;40.760403;-75.575350
Wind Gap;PA;40.835128;-75.302740
Zionsville;PA;40.465994;-75.519580
South Whitehall;PA;40.633542;-75.583861
Emmaus;PA;40.693376;-75.471156
Allentown;PA;40.693376;-75.471156
Albrightsville;PA;41.000937;-75.554840
Andreas;PA;40.749289;-75.829470
Ashfield;PA;40.784095;-75.708281
Barnesville;PA;40.811198;-76.066520
Beaver Meadows;PA;40.931187;-75.914930
Coaldale;PA;40.822234;-75.910110
Conyngham;PA;40.988834;-76.059630
Delano;PA;40.839186;-76.069290
Drifton;PA;41.004017;-75.905690
Drums;PA;41.030933;-75.989320
Ebervale;PA;41.272248;-75.880146
Freeland;PA;41.015634;-75.897910
Harleigh;PA;40.982270;-75.968740
Jim Thorpe;PA;40.913283;-75.698200
Junedale;PA;40.924427;-75.941890
Kelayres;PA;40.900995;-76.004880
Lansford;PA;40.832477;-75.881980
Lattimer Mines;PA;40.993030;-75.960090
Lehighton;PA;40.828682;-75.705960
Mcadoo;PA;40.897038;-75.995480
Milnesville;PA;40.989783;-75.981730
Nesquehoning;PA;40.857175;-75.848110
Nuremberg;PA;40.939035;-76.168980
Oneida;PA;40.907570;-76.126360
Pardeesville;PA;41.001683;-75.966146
Parryville;PA;40.824403;-75.669240
Quakake;PA;40.853150;-76.032180
Rock Glen;PA;40.965379;-76.188590
Saint Johns;PA;41.014808;-76.058391
Sheppton;PA;40.897070;-76.117110
Sugarloaf;PA;40.991180;-76.095650
Summit Hill;PA;40.826908;-75.867400
Sybertsville;PA;41.001956;-76.081170
Tamaqua;PA;40.792315;-75.977050
Tresckow;PA;40.914664;-75.963590
Weatherly;PA;40.945334;-75.826500
Weston;PA;40.941585;-76.139160
East Stroudsburg;PA;41.052199;-75.159360
Analomink;PA;41.071213;-75.236436
Bartonsville;PA;41.012235;-75.290390
Brodheadsville;PA;40.923539;-75.400000
Buck Hill Falls;PA;41.198247;-75.272980
Bushkill;PA;41.141582;-74.997860
Canadensis;PA;41.205738;-75.243440
Cresco;PA;41.154329;-75.278650
Delaware Water Gap;PA;40.982028;-75.142620
Dingmans Ferry;PA;41.241889;-74.959170
Effort;PA;40.969985;-75.457260
Gilbert;PA;40.913651;-75.435010
Henryville;PA;41.093813;-75.262130
Kresgeville;PA;40.898654;-75.497950
Long Pond;PA;41.075315;-75.430580
Marshalls Creek;PA;41.050764;-75.208269
Matamoras;PA;41.368893;-74.705530
Milford;PA;41.320904;-74.885650
Millrift;PA;41.411678;-74.744000
Minisink Hills;PA;40.999857;-75.132540
Mountainhome;PA;41.145778;-75.294125
Mount Bethel;PA;40.889911;-75.111200
Mount Pocono;PA;41.118465;-75.355010
Pocono Summit;PA;41.118226;-75.396310
Pocono Lake;PA;41.144565;-75.557170
Pocono Lake Preserve;PA;41.033755;-75.307980
Pocono Manor;PA;41.100236;-75.364530
Pocono Pines;PA;41.116737;-75.460370
Portland;PA;40.920622;-75.097730
Reeders;PA;40.986265;-75.348026
Saylorsburg;PA;40.906654;-75.358810
Sciota;PA;40.922005;-75.321850
Scotrun;PA;41.074757;-75.362590
Shawnee On Delaware;PA;41.010333;-75.099950
Skytop;PA;41.231091;-75.238840
Stroudsburg;PA;40.983140;-75.260260
Swiftwater;PA;41.095437;-75.319100
Tamiment;PA;41.340936;-75.024055
Tannersville;PA;41.048423;-75.318650
Unity House;PA;41.340936;-75.024055
Dingman;PA;41.315140;-74.951830
Aldenville;PA;41.615989;-75.274708
Archbald;PA;41.493381;-75.549090
Beach Lake;PA;41.598906;-75.103810
Carbondale;PA;41.583517;-75.510150
Chinchilla;PA;41.486527;-75.693335
Clarks Summit;PA;41.485845;-75.711340
Clifford;PA;41.648720;-75.597220
Dalton;PA;41.537933;-75.738260
Damascus;PA;41.743598;-75.123830
Elmhurst;PA;41.375602;-75.547966
Equinunk;PA;41.800226;-75.203490
Factoryville;PA;41.568872;-75.792960
Fleetville;PA;41.597115;-75.711020
Forest City;PA;41.653139;-75.461990
Gouldsboro;PA;41.251286;-75.491210
Greeley;PA;41.419116;-75.006830
Greentown;PA;41.337195;-75.270690
Hamlin;PA;41.422497;-75.335384
Hawley;PA;41.427945;-75.134730
Herrick Center;PA;41.759285;-75.501110
Honesdale;PA;41.600320;-75.251020
Jermyn;PA;41.550591;-75.567950
Jessup;PA;41.471937;-75.566050
Lackawaxen;PA;41.497511;-75.011490
Lake Ariel;PA;41.426197;-75.393950
Lake Como;PA;41.866271;-75.336110
Lakeville;PA;41.429411;-75.247020
Lakewood;PA;41.825884;-75.341320
La Plume;PA;41.551585;-75.767583
Lenoxville;PA;41.663906;-75.629790
Milanville;PA;41.656499;-75.115520
Moscow;PA;41.344794;-75.526710
Newfoundland;PA;41.286968;-75.362180
Nicholson;PA;41.641810;-75.746930
Olyphant;PA;41.477850;-75.604860
Orson;PA;41.615989;-75.274708
Paupack;PA;41.404263;-75.238260
Peckville;PA;41.481880;-75.586690
Pleasant Mount;PA;41.750980;-75.371090
Poyntelle;PA;41.615989;-75.274708
Preston Park;PA;41.880371;-75.360860
Prompton;PA;41.606185;-75.339710
Rowland;PA;41.471736;-75.046170
Shohola;PA;41.408589;-74.925440
South Canaan;PA;41.515012;-75.408840
South Sterling;PA;41.255644;-75.344740
Starlight;PA;41.938498;-75.344990
Starrucca;PA;41.891400;-75.432210
Sterling;PA;41.376953;-75.316010
Tafton;PA;41.414421;-75.185850
Thompson;PA;41.839349;-75.508410
Tobyhanna;PA;41.190120;-75.367790
Tyler Hill;PA;41.694366;-75.137180
Union Dale;PA;41.722929;-75.541700
Waverly;PA;41.527134;-75.706290
Waymart;PA;41.579472;-75.396130
White Mills;PA;41.525207;-75.207790
Moosic;PA;41.358380;-75.712280
Taylor;PA;41.391279;-75.715350
Old Forge;PA;41.369679;-75.738290
Dickson City;PA;41.462130;-75.624780
Scranton;PA;41.401881;-75.637626
Beach Haven;PA;41.067712;-76.176260
Bear Creek;PA;41.184986;-75.751440
Berwick;PA;41.061356;-76.249340
Blakeslee;PA;41.057574;-75.539090
Cambra;PA;41.196076;-76.307350
Dallas;PA;41.345579;-75.975960
Dushore;PA;41.501249;-76.388890
Falls;PA;41.449135;-75.857740
Forksville;PA;41.511462;-76.623700
Glen Lyon;PA;41.175582;-76.074550
Harveys Lake;PA;41.376490;-76.036620
Hillsgrove;PA;41.448101;-76.696300
Hunlock Creek;PA;41.257193;-76.088820
Huntington Mills;PA;41.204400;-76.272110
Laceyville;PA;41.653217;-76.148700
Lake Harmony;PA;41.058352;-75.601370
Lake Winola;PA;41.509364;-75.854580
Laporte;PA;41.421281;-76.494460
Lehman;PA;41.316584;-76.021037
Lopez;PA;41.417231;-76.308650
Mehoopany;PA;41.555944;-76.131790
Meshoppen;PA;41.653604;-76.031780
Mifflinville;PA;41.028617;-76.307170
Mildred;PA;41.476652;-76.380740
Nanticoke;PA;41.197908;-76.003250
Nescopeck;PA;41.038241;-76.206820
Noxen;PA;41.402035;-76.070070
Pittston;PA;41.333035;-75.741890
Duryea;PA;41.348939;-75.762790
Wyoming;PA;41.319430;-75.852080
Plymouth;PA;41.244281;-75.948780
Ransom;PA;41.393881;-75.824470
Shawanese;PA;41.350053;-76.031930
Shickshinny;PA;41.184223;-76.193610
Sweet Valley;PA;41.310649;-76.193160
Tunkhannock;PA;41.535917;-75.950060
Wapwallopen;PA;41.098371;-76.063970
White Haven;PA;41.082188;-75.759650
Bridgeton;PA;40.540232;-75.104872
Kingston;PA;41.274748;-75.890760
Mountain Top;PA;41.133482;-75.919400
Shavertown;PA;41.305822;-75.941480
Luzerne;PA;41.283280;-75.893690
Almedia;PA;41.016832;-76.377114
Wilkes Barre;PA;41.272248;-75.880146
Montrose;PA;41.830406;-75.917900
Athens;PA;41.949723;-76.505080
Brackney;PA;41.964875;-75.955280
Brooklyn;PA;41.753339;-75.808310
Burlington;PA;41.782906;-76.608540
Camptown;PA;41.771970;-76.521266
Dimock;PA;41.747232;-75.894240
East Smithfield;PA;41.875402;-76.633130
Friendsville;PA;41.909808;-76.044730
Gibson;PA;41.803936;-75.644310
Great Bend;PA;41.977241;-75.743910
Hallstead;PA;41.951797;-75.775360
Harford;PA;41.784395;-75.700910
Hop Bottom;PA;41.708207;-75.784600
Jackson;PA;41.822157;-75.595060
Kingsley;PA;41.738688;-75.726790
Lanesboro;PA;41.963293;-75.582030
Lawton;PA;41.786507;-76.070420
Le Raysville;PA;41.837903;-76.174150
Little Meadows;PA;41.957125;-76.116390
Milan;PA;41.899294;-76.604960
Monroeton;PA;41.702433;-76.555650
New Albany;PA;41.593200;-76.465160
New Milford;PA;41.853082;-75.720770
Rome;PA;41.918757;-76.296870
Rushville;PA;41.803273;-76.119340
Sayre;PA;41.983801;-76.525780
South Gibson;PA;41.746871;-75.617520
South Montrose;PA;41.823700;-75.883140
Springville;PA;41.695782;-75.918360
Stevensville;PA;41.797851;-76.183030
Sugar Run;PA;41.600392;-76.242430
Susquehanna;PA;41.944334;-75.572410
Towanda;PA;41.762543;-76.452980
Ulster;PA;41.849392;-76.502100
Warren Center;PA;41.928722;-76.168960
Wyalusing;PA;41.719942;-76.266150
Wysox;PA;41.781522;-76.359060
Doylestown;PA;40.339307;-75.152176
Bedminster;PA;40.328645;-75.102780
Blooming Glen;PA;40.328645;-75.102780
Buckingham;PA;40.309942;-75.074252
Carversville;PA;40.376499;-75.041290
Chalfont;PA;40.282406;-75.206570
Colmar;PA;40.272177;-75.257830
Danboro;PA;40.328645;-75.102780
Dublin;PA;40.373270;-75.202460
Earlington;PA;40.320036;-75.374155
Erwinna;PA;40.500115;-75.079010
Ferndale;PA;40.328645;-75.102780
Forest Grove;PA;40.328645;-75.102780
Fountainville;PA;40.346926;-75.164970
Franconia;PA;40.308116;-75.358575
Furlong;PA;40.282168;-75.062830
Gardenville;PA;40.394730;-75.098468
Hilltown;PA;40.324823;-75.243600
Holicong;PA;40.335974;-75.042880
Jamison;PA;40.256648;-75.093570
Kintnersville;PA;40.537142;-75.211890
Lahaska;PA;40.328645;-75.102780
Line Lexington;PA;40.289372;-75.255720
Lumberville;PA;40.328645;-75.102780
Mechanicsville;PA;40.349443;-75.067622
Milford Square;PA;40.328645;-75.102780
Montgomeryville;PA;40.223216;-75.228290
New Hope;PA;40.354735;-74.993190
Newtown;PA;40.246802;-74.939120
Ottsville;PA;40.466205;-75.161830
Penns Park;PA;40.268981;-75.009401
Perkasie;PA;40.379029;-75.259260
Plumstead;PA;40.431382;-75.100804
Pineville;PA;40.271104;-75.062204
Pipersville;PA;40.426391;-75.118420
Plumsteadville;PA;40.388050;-75.142522
Point Pleasant;PA;40.416516;-75.074832
Quakertown;PA;40.445203;-75.348380
Revere;PA;40.328645;-75.102780
Richboro;PA;40.214652;-75.003790
Richlandtown;PA;40.478742;-75.319380
Rushland;PA;40.262783;-75.015680
Salford;PA;40.302945;-75.448579
Salfordville;PA;40.290357;-75.435539
Sellersville;PA;40.361206;-75.311010
Silverdale;PA;40.346017;-75.269530
Solebury;PA;40.328645;-75.102780
Souderton;PA;40.305176;-75.325000
Spinnerstown;PA;40.328645;-75.102780
Telford;PA;40.326350;-75.345890
Trumbauersville;PA;40.412771;-75.386250
Tylersport;PA;40.346980;-75.376985
Upper Black Eddy;PA;40.535227;-75.126420
Warminster;PA;40.211241;-75.088700
Warrington;PA;40.240295;-75.134580
Washington Crossing;PA;40.289939;-74.878850
Woxall;PA;40.211896;-75.355860
Wycombe;PA;40.280830;-75.014220
Zionhill;PA;40.328645;-75.102780
Abington;PA;40.127907;-75.126950
Ambler;PA;40.169608;-75.211580
Ardmore;PA;40.000861;-75.296940
Bala Cynwyd;PA;40.012862;-75.233090
Huntingdon Valley;PA;40.129509;-75.061150
Bristol;PA;40.108943;-74.855480
Broomall;PA;39.974378;-75.360830
Bryn Athyn;PA;40.139539;-75.067160
Bryn Mawr;PA;40.023710;-75.327640
Cheltenham;PA;40.060304;-75.104390
Chester;PA;39.846970;-75.374440
Aston;PA;39.864761;-75.432600
Brookhaven;PA;39.864929;-75.387610
Chester Heights;PA;39.883911;-75.466949
Primos;PA;39.922862;-75.296390
Bensalem;PA;40.103860;-74.937340
Croydon;PA;40.093443;-74.899120
Crum Lynne;PA;39.862712;-75.339580
Darby;PA;39.916262;-75.265170
Dresher;PA;40.149164;-75.160470
Drexel Hill;PA;39.949962;-75.301840
Elkins Park;PA;40.072293;-75.124060
Edgemont;PA;39.934047;-75.405987
Essington;PA;39.866912;-75.291560
Fairless Hills;PA;40.175504;-74.846110
Flourtown;PA;40.107743;-75.213340
Folcroft;PA;39.893212;-75.280880
Folsom;PA;39.890462;-75.327550
Fort Washington;PA;40.134770;-75.203740
Gladwyne;PA;40.042444;-75.280020
Glenolden;PA;39.902045;-75.293710
Glen Riddle Lima;PA;39.934047;-75.405987
Glenside;PA;40.103460;-75.168290
Gradyville;PA;39.882110;-75.337234
Hatboro;PA;40.178076;-75.106700
Haverford;PA;40.012661;-75.308800
Horsham;PA;40.184758;-75.143860
Jenkintown;PA;40.098110;-75.109490
Langhorne;PA;40.328645;-75.102780
Lansdowne;PA;39.939609;-75.264530
Lenni;PA;39.894161;-75.445589
Feasterville Trevose;PA;40.148759;-74.982280
Levittown;PA;40.149009;-74.836170
Marcus Hook;PA;39.832762;-75.440630
Media;PA;39.916078;-75.402510
Springfield;PA;39.929511;-75.335620
Merion Station;PA;40.003762;-75.249300
Morrisville;PA;40.214661;-74.818120
Morton;PA;39.906312;-75.324890
Narberth;PA;40.014541;-75.258050
Newtown Square;PA;39.984510;-75.412650
Norwood;PA;39.888312;-75.297170
Oreland;PA;40.114610;-75.186320
Prospect Park;PA;39.884562;-75.308470
Ridley Park;PA;39.877262;-75.322720
Sharon Hill;PA;39.903312;-75.269390
Wayne;PA;40.043201;-75.357678
Swarthmore;PA;39.897562;-75.346580
Upper Darby;PA;39.958512;-75.268560
Havertown;PA;39.978728;-75.308610
Villanova;PA;40.038477;-75.347300
Wallingford;PA;39.888913;-75.370060
Willow Grove;PA;40.145859;-75.121600
Woodlyn;PA;39.874612;-75.345420
Wyncote;PA;40.087860;-75.147070
Wynnewood;PA;39.992345;-75.276240
Holmes;PA;39.895362;-75.310731
Philadelphia;PA;39.981112;-75.224860
Paoli;PA;40.042252;-75.483570
Atglen;PA;39.945100;-75.970240
Avondale;PA;39.825643;-75.772440
Berwyn;PA;40.037958;-75.449860
Brandamore;PA;40.058565;-75.835840
Chadds Ford;PA;39.851803;-75.596100
Chatham;PA;39.852406;-75.811789
Cheyney;PA;39.928663;-75.525260
Coatesville;PA;39.978456;-75.822750
Cochranville;PA;39.872123;-75.914110
Concordville;PA;39.882274;-75.516529
Devon;PA;40.044858;-75.421740
Downingtown;PA;40.023420;-75.713890
Exton;PA;40.040505;-75.634250
Glen Mills;PA;39.897677;-75.501090
Glenmoore;PA;40.094621;-75.746020
Honey Brook;PA;40.078045;-75.884880
Immaculata;PA;40.030536;-75.565000
Kelton;PA;39.983153;-75.748055
Kemblesville;PA;39.983153;-75.748055
Kennett Square;PA;39.858137;-75.712270
Landenberg;PA;39.768218;-75.787590
Lewisville;PA;39.983153;-75.748055
Lincoln University;PA;39.783675;-75.894400
Lionville;PA;40.013158;-75.499046
Lyndell;PA;40.058173;-75.743272
Malvern;PA;40.042957;-75.532210
Mendenhall;PA;39.983153;-75.748055
Modena;PA;39.962256;-75.802150
New London;PA;39.726143;-75.785700
Nottingham;PA;39.750999;-76.059000
Oxford;PA;39.781938;-75.974580
Parkesburg;PA;39.961094;-75.920470
Pocopson;PA;39.983153;-75.748055
Pomeroy;PA;39.964795;-75.882850
Sadsburyville;PA;39.985257;-75.889840
Steelville;PA;39.983153;-75.748055
Suplee;PA;39.983153;-75.748055
Thorndale;PA;39.997469;-75.759640
Thornton;PA;39.899315;-75.531400
Toughkenamon;PA;39.830992;-75.755300
Unionville;PA;39.901177;-75.750203
Wagontown;PA;39.983153;-75.748055
West Chester;PA;39.983153;-75.748055
West Grove;PA;39.820841;-75.842330
Westtown;PA;39.932821;-75.544822
Southeastern;PA;39.983153;-75.748055
Bridgeport;PA;40.103208;-75.340500
Audubon;PA;40.211896;-75.355860
Eagleville;PA;40.156555;-75.413127
Fairview Village;PA;40.211896;-75.355860
Arcola;PA;40.152871;-75.456719
Birchrunville;PA;40.138889;-75.633320
Cedars;PA;40.217350;-75.364973
Blue Bell;PA;40.211896;-75.355860
Chester Springs;PA;40.089905;-75.641240
Collegeville;PA;40.185637;-75.448730
Conshohocken;PA;40.077736;-75.305090
Creamery;PA;40.185071;-75.419966
Devault;PA;40.079629;-75.559975
Frederick;PA;40.330348;-75.569370
Gwynedd;PA;40.201932;-75.250910
Gwynedd Valley;PA;40.183763;-75.262710
Hatfield;PA;40.278294;-75.294790
Harleysville;PA;40.211896;-75.355860
Kimberton;PA;40.146549;-75.617739
Kulpsville;PA;40.241004;-75.343920
Lafayette Hill;PA;40.087297;-75.255700
Lansdale;PA;40.237206;-75.291560
Lederach;PA;40.211896;-75.355860
Mainland;PA;40.211896;-75.355860
Miquon;PA;40.211896;-75.355860
Mont Clare;PA;40.137922;-75.502180
North Wales;PA;40.223524;-75.247310
Oaks;PA;40.133355;-75.453631
Parker Ford;PA;40.204252;-75.584490
Phoenixville;PA;40.126271;-75.523410
Plymouth Meeting;PA;40.115959;-75.292570
Pottstown;PA;40.206057;-75.661070
Royersford;PA;40.200347;-75.532360
Saint Peters;PA;40.186707;-75.728759
Sassamansville;PA;40.339207;-75.573720
Schwenksville;PA;40.257069;-75.470970
Skippack;PA;40.222343;-75.405200
Spring City;PA;40.176858;-75.576210
